Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 1005, 7955, 1, 0.00, 793.16
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 157, 5022, 7934, 1, 35.56, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 158, 5022, 7934, 1, 41.02, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 189, 5022, 7934, 1, 274.03, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 30, 301, 5022, 7934, 1, 373.57, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 5022, 7933, 1, 1678.57, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 189, 5022, 7933, 1, 274.18, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 5022, 7976, 1, 560.73, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 5022, 7976, 1, 298.02, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 116, 5022, 7976, 1, 362.05, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 5022, 7976, 1, 1213.99, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 122, 5022, 7932, 1, 2639.38, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 5022, 7922, 1, 681.57, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 125, 5022, 7922, 1, 136.32, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 5022, 7922, 1, 852.14, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 157, 5022, 7922, 1, 102.41, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 187, 5022, 7922, 1, 408.96, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 189, 5022, 7922, 1, 1176.10, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 80, 800, 5022, 7944, 1, 265.23, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 80, 808, 5022, 7944, 1, 113.67, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 20, 200, 5022, 8028, 1, 56.86, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 60, 600, 5022, 8028, 1, 126.25, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 60, 612, 5022, 8028, 1, 1464.89, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 5022, 7935, 1, 535.46, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 5022, 7935, 1, 371.21, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 116, 5022, 7935, 1, 399.89, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 122, 5022, 7935, 1, 42.92, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 125, 5022, 7935, 1, 42.92, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 5022, 7935, 1, 878.21, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 80, 807, 5022, 7935, 1, 99.81, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 5022, 7902, 1, 470.35, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 5022, 7902, 1, 1058.10, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 5022, 7902, 1, 215.65, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 191, 5022, 7902, 1, 1802.98, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 5022, 7984, 1, 433.22, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 5022, 7984, 1, 309.61, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 116, 5022, 7984, 1, 495.31, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 122, 5022, 7984, 1, 61.80, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 125, 5022, 7984, 1, 82.61, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 5022, 7984, 1, 1382.49, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 80, 807, 5022, 7984, 1, 206.21, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 189, 5022, 7977, 1, 2414.58, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 60, 600, 5022, 8038, 1, 248.73, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 60, 603, 5022, 8038, 1, 82.83, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 60, 610, 5022, 8038, 1, 7.62, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 60, 612, 5022, 8038, 1, 30.24, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 60, 613, 5022, 8038, 1, 1002.81, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 60, 635, 5022, 8038, 1, 640.75, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 60, 636, 5022, 8038, 1, 527.69, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 5022, 7954, 1, 731.98, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 5022, 7954, 1, 122.08, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 125, 5022, 7954, 1, 69.70, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 5022, 7954, 1, 1237.60, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 157, 5022, 7954, 1, 174.22, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 80, 807, 5022, 7954, 1, 34.84, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 60, 612, 5022, 7967, 1, 144.64, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 60, 613, 5022, 7967, 1, 90.51, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 60, 636, 5022, 7967, 1, 2139.85, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 5022, 7923, 1, 746.63, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 5022, 7923, 1, 65.00, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 5022, 7923, 1, 292.13, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 157, 5022, 7923, 1, 606.23, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 187, 5022, 7923, 1, 324.80, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 189, 5022, 7923, 1, 725.27, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 80, 807, 5022, 7923, 1, 54.33, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 155, 5022, 7904, 1, 100.64, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 80, 800, 5022, 7904, 1, 1936.18, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 80, 808, 5022, 7904, 1, 109.01, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 5022, 7963, 1, 455.51, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 5022, 7963, 1, 269.96, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 122, 5022, 7963, 1, 44.91, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 125, 5022, 7963, 1, 73.11, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 5022, 7963, 1, 916.38, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 157, 5022, 7963, 1, 95.55, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 189, 5022, 7947, 1, 2585.00, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 5022, 7959, 1, 427.06, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 5022, 7959, 1, 280.25, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 5022, 7959, 1, 507.27, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 157, 5022, 7959, 1, 941.25, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 5022, 7964, 1, 5.66, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 80, 800, 5022, 7964, 1, 1416.98, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 80, 808, 5022, 7964, 1, 594.44, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 189, 5022, 7921, 1, 2842.50, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 5022, 7908, 1, 1175.46, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 5022, 7908, 1, 82.25, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 5022, 7908, 1, 1370.21, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 5022, 7962, 1, 456.44, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 5022, 7962, 1, 289.39, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 125, 5022, 7962, 1, 90.04, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 5022, 7962, 1, 1118.63, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 157, 5022, 7962, 1, 115.50, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 189, 5022, 7912, 1, 183.89, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 60, 612, 5022, 7912, 1, 380.72, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 80, 802, 5022, 7912, 1, 1667.06, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 5022, 7943, 1, 79.02, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 5022, 7943, 1, 473.85, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 125, 5022, 7943, 1, 631.60, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 5022, 7943, 1, 1421.25, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 157, 5022, 7943, 1, 236.78, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 5022, 7974, 1, 572.46, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 5022, 7974, 1, 323.33, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 125, 5022, 7974, 1, 80.84, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 5022, 7974, 1, 1185.20, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 157, 5022, 7974, 1, 134.64, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 80, 807, 5022, 7974, 1, 73.95, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 5022, 8060, 1, 158.50, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 5022, 8060, 1, 75.24, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 116, 5022, 8060, 1, 12.42, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 122, 5022, 8060, 1, 28.48, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 125, 5022, 8060, 1, 21.91, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 5022, 8060, 1, 289.96, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 157, 5022, 8060, 1, 14.61, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 158, 5022, 8060, 1, 16.79, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 189, 5022, 8060, 1, 112.49, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 5022, 7948, 1, 1260.08, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 5022, 7948, 1, 22.65, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 5022, 7948, 1, 306.58, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 158, 5022, 7948, 1, 289.58, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 182, 5022, 7948, 1, 73.82, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 5065, 7955, 1, 56.81, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 5065, 7955, 1, 31.70, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 125, 5065, 7955, 1, 7.93, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 5065, 7955, 1, 114.94, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 157, 5065, 7955, 1, 12.56, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 80, 807, 5065, 7955, 1, 5.30, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 5065, 7910, 1, 45.84, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 5065, 7910, 1, 34.71, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 5065, 7910, 1, 102.81, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 5065, 7965, 1, 42.28, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 5065, 7965, 1, 23.78, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 125, 5065, 7965, 1, 7.04, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 5065, 7965, 1, 88.09, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 20, 200, 5065, 7938, 1, 16.78, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 30, 301, 5065, 7938, 1, 92.93, 0.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 80, 807, 5065, 7938, 1, 3.87, 0.00
